date,net_sentiment,stock,sofr_Rate Type,sofr_Rate (%),sofr_1st Percentile (%),sofr_25th Percentile (%),sofr_75th Percentile (%),sofr_99th Percentile (%),sofr_Volume ($Billions),sofr_Target Rate From (%),sofr_Target Rate To (%),sofr_Intra Day - Low (%),sofr_Intra Day - High (%),sofr_Standard Deviation (%),sofr_30-Day Average SOFR,sofr_90-Day Average SOFR,sofr_180-Day Average SOFR,sofr_SOFR Index,sofr_Revision Indicator (Y/N),sofr_Footnote ID,unemp_UNEMPLOY,vix_VIXCLS,fomc_month,fomc_raw_date_text,fomc_year,aapl_Open,aapl_High,aapl_Low,aapl_Close,aapl_Adj Close,aapl_Volume,amzn_Open,amzn_High,amzn_Low,amzn_Close,amzn_Adj Close,amzn_Volume,fed_DFEDTARU,fed_rate_change,fed_action
2021-04-02,0.6756756756756757,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-03,0.9047619047619048,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-04,0.5757575757575758,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-05,0.8461538461538461,AMZN,SOFR,0.01,0.0,0.01,0.04,0.15,985.0,,,,,,,,,,,,,17.91,,,,123.87,126.16,123.07,125.9,122.74,"88,651,200",158.65,161.8,158.06,161.34,161.34,"66,698,000",,,
2021-04-06,0.7799043062200957,AMZN,SOFR,0.01,0.0,0.01,0.04,0.15,979.0,,,,,,,,,,,,,18.12,,,,126.5,127.13,125.65,126.21,123.04,"80,171,300",161.19,162.37,160.85,161.19,161.19,"50,756,000",,,
2021-04-07,0.707641196013289,AMZN,SOFR,0.01,0.0,0.01,0.02,0.15,924.0,,,,,,,,,,,,,17.16,,,,125.83,127.92,125.14,127.9,124.69,"83,466,700",161.69,165.18,161.18,163.97,163.97,"66,924,000",,,
2021-04-08,0.7671232876712328,AMZN,SOFR,0.01,-0.01,0.01,0.01,0.15,896.0,,,,,,,,,,,,,16.95,,,,128.95,130.39,128.52,130.36,127.09,"88,844,600",165.54,166.23,164.6,164.96,164.96,"56,242,000",,,
2021-04-09,0.7821350762527233,AMZN,SOFR,0.01,-0.02,0.0,0.01,0.15,867.0,,,,,,,,,,,,,16.69,,,,129.8,133.04,129.47,133.0,129.66,"106,686,700",165.24,168.61,164.45,168.61,168.61,"86,830,000",,,
2021-04-10,0.75,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-11,0.6571428571428571,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-12,0.7542372881355932,AMZN,SOFR,0.01,-0.02,0.0,0.01,0.15,863.0,,,,,,,,,,,,,16.91,,,,132.52,132.85,130.63,131.24,127.95,"91,420,000",167.76,169.75,167.56,168.97,168.97,"65,636,000",,,
2021-04-13,0.6934865900383141,AMZN,SOFR,0.01,-0.02,0.0,0.01,0.15,894.0,,,,,,,,,,,,,16.65,,,,132.44,134.66,131.93,134.43,131.06,"91,266,500",170.04,171.6,169.78,170.0,170.0,"66,316,000",,,
2021-04-14,0.5802469135802469,AMZN,SOFR,0.01,-0.03,0.0,0.01,0.15,883.0,,,,,,,,,,,,,16.99,,,,134.94,135.0,131.66,132.03,128.72,"87,222,800",170.2,170.21,166.3,166.65,166.65,"62,904,000",,,
2021-04-15,0.7405857740585774,AMZN,SOFR,0.01,-0.02,0.01,0.01,0.15,928.0,,,,,,,,,,,,,16.57,,,,133.82,135.0,133.64,134.5,131.12,"89,347,100",168.55,169.85,167.6,168.95,168.95,"64,672,000",,,
2021-04-16,0.6489795918367347,AMZN,SOFR,0.01,-0.02,0.0,0.01,0.15,913.0,,,,,,,,,,,,,16.25,,,,134.3,134.67,133.28,134.16,130.79,"84,922,400",169,170.34,167.78,169.97,169.97,"63,720,000",,,
2021-04-17,0.8518518518518519,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-18,0.36363636363636365,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-19,0.6608187134502924,AMZN,SOFR,0.01,-0.03,0.0,0.01,0.15,919.0,,,,,,,,,,,,,17.29,,,,133.51,135.47,133.34,134.84,131.46,"94,264,200",169.52,171.8,168.01,168.6,168.6,"54,508,000",,,
2021-04-20,0.7828571428571428,AMZN,SOFR,0.01,-0.03,0.0,0.01,0.15,896.0,,,,,,,,,,,,,18.68,,,,135.02,135.53,131.81,133.11,129.77,"94,812,300",168.68,169.15,165.8,166.73,166.73,"52,460,000",,,
2021-04-21,0.8571428571428571,AMZN,SOFR,0.01,-0.03,0.0,0.01,0.15,882.0,,,,,,,,,,,,,17.5,,,,132.36,133.75,131.3,133.5,130.15,"68,847,100",165.8,168.14,165.19,168.1,168.1,"44,224,000",,,
2021-04-22,0.69377990430622,AMZN,SOFR,0.01,-0.02,0.0,0.01,0.15,870.0,,,,,,,,,,,,,18.71,,,,133.04,134.15,131.41,131.94,128.63,"84,566,500",168.58,168.64,165.07,165.45,165.45,"51,612,000",,,
2021-04-23,0.8342541436464088,AMZN,SOFR,0.01,-0.02,0.0,0.01,0.15,871.0,,,,,,,,,,,,,17.33,,,,132.16,135.12,132.16,134.32,130.95,"78,657,500",165.96,168.75,165.43,167.04,167.04,"63,856,000",,,
2021-04-24,1.0,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-25,0.7142857142857143,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-26,0.8327137546468402,AMZN,SOFR,0.01,-0.03,0.0,0.01,0.15,875.0,,,,,,,,,,,,,17.64,,,,134.83,135.06,133.56,134.72,131.34,"66,905,100",167.4,171.42,166.55,170.45,170.45,"97,614,000",,,
2021-04-27,0.7971830985915493,AMZN,SOFR,0.01,-0.03,0.0,0.01,0.15,879.0,,,,,,,,,,,,,17.56,April,27-28,2021.0,135.01,135.41,134.11,134.39,131.02,"66,015,800",172.17,173.0,169.9,170.87,170.87,"76,542,000",,,
2021-04-28,0.8121546961325967,AMZN,SOFR,0.01,-0.03,0.0,0.01,0.15,847.0,,,,,,,,,,,,,17.28,,,,134.31,135.02,133.08,133.58,130.23,"107,760,100",171.74,174.49,171.25,172.93,172.93,"92,638,000",,,
2021-04-29,0.7135243171219188,AMZN,SOFR,0.01,-0.03,0.0,0.01,0.15,838.0,,,,,,,,,,,,,17.61,,,,136.47,137.07,132.45,133.48,130.13,"151,101,000",175.26,175.72,171.75,173.57,173.57,"153,648,000",,,
2021-04-30,0.5354330708661418,AMZN,SOFR,0.01,-0.02,0.0,0.01,0.15,924.0,,,,,,,,,,,,,18.61,,,,131.78,133.56,131.07,131.46,128.16,"109,839,500",176.26,177.7,173.13,173.37,173.37,"140,186,000",,,
2021-05-01,0.5942028985507246,AMZN,,,,,,,,,,,,,,,,,,,9266.0,,,,,,,,,,,,,,,,,,,
2021-05-02,0.6,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-03,0.4696969696969697,AMZN,SOFR,0.01,-0.02,0.01,0.01,0.15,930.0,,,,,,,,,,,,,18.31,,,,132.04,134.07,131.83,132.54,129.21,"75,135,100",174.24,174.33,168.63,169.32,169.32,"117,510,000",,,
2021-05-04,0.32839506172839505,AMZN,SOFR,0.01,-0.02,0.01,0.01,0.15,895.0,,,,,,,,,,,,,19.48,,,,131.19,131.49,126.7,127.85,124.64,"137,564,700",167.81,168.4,163.61,165.59,165.59,"108,788,000",,,
2021-05-05,0.32673267326732675,AMZN,SOFR,0.01,-0.02,0.01,0.01,0.15,841.0,,,,,,,,,,,,,19.15,,,,129.2,130.45,127.97,128.1,124.89,"84,000,900",166.94,167.74,163.22,163.53,163.53,"74,226,000",,,
2021-05-06,0.44336569579288027,AMZN,SOFR,0.01,-0.02,0.01,0.01,0.15,883.0,,,,,,,,,,,,,18.39,,,,127.89,129.75,127.13,129.74,126.48,"78,128,300",163.5,165.72,162.36,165.32,165.32,"88,954,000",,,
2021-05-07,0.5085324232081911,AMZN,SOFR,0.01,-0.02,0.01,0.01,0.15,869.0,,,,,,,,,,,,,16.69,,,,0.22 Dividend,,,,,,165.95,166.54,164.45,164.58,164.58,"94,206,000",,,
2021-05-07,0.5085324232081911,AMZN,SOFR,0.01,-0.02,0.01,0.01,0.15,869.0,,,,,,,,,,,,,16.69,,,,130.85,131.26,129.48,130.21,127.16,"78,973,300",165.95,166.54,164.45,164.58,164.58,"94,206,000",,,
2021-05-08,0.8048780487804879,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-09,0.7586206896551724,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-10,0.34156378600823045,AMZN,SOFR,0.01,-0.02,0.01,0.01,0.15,869.0,,,,,,,,,,,,,19.66,,,,129.41,129.54,126.81,126.85,123.88,"88,071,200",164.12,164.15,159.5,159.52,159.52,"116,772,000",,,
2021-05-11,0.5255474452554745,AMZN,SOFR,0.01,-0.02,0.01,0.01,0.15,865.0,,,,,,,,,,,,,21.84,,,,123.5,126.27,122.77,125.91,122.96,"126,142,800",156.81,161.9,156.37,161.2,161.2,"92,396,000",,,
2021-05-12,0.22362869198312235,AMZN,SOFR,0.01,-0.03,0.0,0.01,0.15,895.0,,,,,,,,,,,,,27.59,,,,123.4,124.64,122.25,122.77,119.89,"112,172,300",159.25,160.4,156.65,157.6,157.6,"98,728,000",,,
2021-05-13,0.31521739130434784,AMZN,SOFR,0.01,-0.03,0.0,0.01,0.15,860.0,,,,,,,,,,,,,23.13,,,,124.58,126.15,124.26,124.97,122.04,"105,861,300",159.27,160.19,156.65,158.07,158.07,"67,018,000",,,
2021-05-14,0.6153846153846154,AMZN,SOFR,0.01,-0.04,-0.01,0.01,0.15,865.0,,,,,,,,,,,,,18.81,,,,126.25,127.89,125.85,127.45,124.46,"81,918,000",159.28,161.44,159.15,161.15,161.15,"66,500,000",,,
2021-05-15,0.8260869565217391,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-16,0.5813953488372093,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-17,0.5566037735849056,AMZN,SOFR,0.01,-0.03,0.0,0.01,0.15,902.0,,,,,,,,,,,,,19.72,,,,126.82,126.93,125.17,126.27,123.31,"74,244,600",162.3,164.64,161.73,163.52,163.52,"74,478,000",,,
2021-05-18,0.7104072398190046,AMZN,SOFR,0.01,-0.03,0.0,0.01,0.15,888.0,,,,,,,,,,,,,21.34,,,,126.56,126.99,124.78,124.85,121.92,"63,342,900",164.63,165.6,161.52,161.61,161.61,"56,568,000",,,
2021-05-19,0.3058823529411765,AMZN,SOFR,0.01,-0.04,0.0,0.01,0.15,891.0,,,,,,,,,,,,,22.18,,,,123.16,124.92,122.86,124.69,121.77,"92,612,000",159.75,161.74,159.2,161.59,161.59,"53,594,000",,,
2021-05-20,0.5828877005347594,AMZN,SOFR,0.01,-0.04,0.0,0.01,0.15,872.0,,,,,,,,,,,,,20.67,,,,125.23,127.72,125.1,127.31,124.33,"76,857,100",162.22,162.98,161.81,162.38,162.38,"52,664,000",,,
2021-05-21,0.29056603773584905,AMZN,SOFR,0.01,-0.05,-0.01,0.01,0.15,857.0,,,,,,,,,,,,,20.15,,,,127.82,128.0,125.21,125.43,122.49,"79,295,400",162.5,162.83,159.85,160.15,160.15,"82,098,000",,,
2021-05-22,0.7037037037037037,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-23,0.72,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-24,0.6487804878048781,AMZN,SOFR,0.01,-0.05,-0.01,0.01,0.15,858.0,,,,,,,,,,,,,18.4,,,,126.01,127.94,125.94,127.1,124.12,"63,092,900",160.77,162.9,160.52,162.25,162.25,"48,456,000",,,
2021-05-25,0.5322033898305085,AMZN,SOFR,0.01,-0.05,-0.01,0.01,0.15,877.0,,,,,,,,,,,,,18.84,,,,127.82,128.32,126.32,126.9,123.93,"72,009,500",163.33,163.99,160.69,162.95,162.95,"65,222,000",,,
2021-05-26,0.6271186440677966,AMZN,SOFR,0.01,-0.05,-0.01,0.01,0.15,869.0,,,,,,,,,,,,,17.36,,,,126.96,127.39,126.42,126.85,123.88,"56,575,900",163.73,164.79,162.93,163.26,163.26,"47,680,000",,,
2021-05-27,0.569811320754717,AMZN,SOFR,0.01,-0.05,-0.01,0.01,0.15,877.0,,,,,,,,,,,,,16.74,,,,126.44,127.64,125.08,125.28,122.34,"94,625,600",162.8,163.02,161.5,161.51,161.51,"51,224,000",,,
2021-05-28,0.5278969957081545,AMZN,SOFR,0.01,-0.05,-0.01,0.01,0.15,868.0,,,,,,,,,,,,,16.76,,,,125.57,125.8,124.55,124.61,121.69,"71,311,100",162.1,162.4,160.99,161.15,161.15,"46,596,000",,,
2021-05-29,0.7894736842105263,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-30,0.8947368421052632,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-31,0.5135135135135135,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-01,0.36082474226804123,AMZN,SOFR,0.01,-0.03,0.0,0.01,0.15,977.0,,,,,,,,,,,,9462.0,17.9,,,,125.08,125.35,123.94,124.28,121.37,"67,637,100",162.18,162.55,160.45,160.93,160.93,"48,600,000",,,
2021-06-02,0.6181818181818182,AMZN,SOFR,0.01,-0.03,0.01,0.01,0.15,953.0,,,,,,,,,,,,,17.48,,,,124.28,125.24,124.05,125.06,122.13,"59,278,900",161.15,161.75,160.4,161.7,161.7,"40,290,000",,,
2021-06-03,0.2462686567164179,AMZN,SOFR,0.01,-0.02,0.01,0.01,0.15,903.0,,,,,,,,,,,,,18.04,,,,124.68,124.85,123.13,123.54,120.64,"76,229,200",160.21,160.72,159.2,159.35,159.35,"47,966,000",,,
2021-06-04,0.6372549019607843,AMZN,SOFR,0.01,-0.02,0.01,0.01,0.15,898.0,,,,,,,,,,,,,16.42,,,,124.07,126.16,123.85,125.89,122.94,"75,169,300",160.6,161.05,159.94,160.31,160.31,"44,994,000",,,
2021-06-05,0.8636363636363636,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-06,0.6610169491525424,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-07,0.7079646017699115,AMZN,SOFR,0.01,-0.03,0.0,0.01,0.15,921.0,,,,,,,,,,,,,16.42,,,,126.17,126.32,124.83,125.9,122.95,"71,057,600",159.87,160.4,158.61,159.9,159.9,"44,316,000",,,
2021-06-08,0.6945454545454546,AMZN,SOFR,0.01,-0.03,0.0,0.01,0.15,896.0,,,,,,,,,,,,,17.07,,,,126.6,128.46,126.21,126.74,123.77,"74,403,800",161.13,163.98,160.9,163.21,163.21,"68,334,000",,,
2021-06-09,0.6914893617021277,AMZN,SOFR,0.01,-0.03,0.0,0.01,0.15,896.0,,,,,,,,,,,,,17.89,,,,127.21,127.75,126.52,127.13,124.15,"56,877,900",163.64,164.88,163.54,164.06,164.06,"49,110,000",,,
2021-06-10,0.7046979865771812,AMZN,SOFR,0.01,-0.02,0.01,0.01,0.15,904.0,,,,,,,,,,,,,16.1,,,,127.02,128.19,125.94,126.11,123.15,"71,186,400",164.1,167.55,164.06,167.48,167.48,"69,530,000",,,
2021-06-11,0.5897435897435898,AMZN,SOFR,0.01,-0.02,0.0,0.01,0.15,834.0,,,,,,,,,,,,,15.65,,,,126.53,127.44,126.1,127.35,124.37,"53,522,400",167.48,168.33,166.67,167.34,167.34,"56,348,000",,,
2021-06-12,0.75,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-13,0.8846153846153846,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-14,0.7526881720430108,AMZN,SOFR,0.01,-0.04,0.0,0.01,0.15,877.0,,,,,,,,,,,,,16.39,,,,127.82,130.54,127.07,130.48,127.42,"96,906,500",167.34,169.25,166.77,169.19,169.19,"51,394,000",,,
2021-06-15,0.8021978021978022,AMZN,SOFR,0.01,-0.02,0.0,0.01,0.15,905.0,,,,,,,,,,,,,17.02,June,15-16,2021.0,129.94,130.6,129.39,129.64,126.6,"62,746,300",169.2,169.85,168.16,169.16,169.16,"48,524,000",,,
2021-06-16,0.6363636363636364,AMZN,SOFR,0.01,-0.02,0.0,0.01,0.15,900.0,,,,,,,,,,,,,18.15,,,,130.37,130.89,128.46,130.15,127.1,"91,815,000",169.6,171.32,168.03,170.76,170.76,"84,056,000",,,
2021-06-17,0.8054054054054054,AMZN,SOFR,0.05,0.0,0.04,0.06,0.15,998.0,,,,,,,,,,,,,17.75,,,,129.8,132.55,129.65,131.79,128.7,"96,721,700",170.16,174.86,170.05,174.46,174.46,"102,730,000",,,
2021-06-18,0.6086956521739131,AMZN,SOFR,0.05,0.0,0.04,0.06,0.15,921.0,,,,,,,,,,,,,20.7,,,,130.71,131.51,130.24,130.46,127.4,"108,953,300",174,175.35,173.69,174.35,174.35,"104,954,000",,,
2021-06-19,0.8431372549019608,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-20,0.9375,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-21,0.5815602836879432,AMZN,SOFR,0.05,0.0,0.03,0.05,0.15,894.0,,,,,,,,,,,,,17.89,,,,130.3,132.41,129.21,132.3,129.2,"79,663,300",173.82,174.1,171.7,172.7,172.7,"65,542,000",,,
2021-06-22,0.75,AMZN,SOFR,0.05,-0.01,0.03,0.05,0.15,888.0,,,,,,,,,,,,,16.66,,,,132.13,134.08,131.62,133.98,130.84,"74,783,600",172.9,176.19,172.8,175.27,175.27,"66,902,000",,,
2021-06-23,0.7472118959107806,AMZN,SOFR,0.05,-0.02,0.03,0.05,0.15,835.0,,,,,,,,,,,,,16.32,,,,133.77,134.32,133.23,133.7,130.57,"60,214,200",175.25,176.05,174.16,175.19,175.19,"56,266,000",,,
2021-06-24,0.5687203791469194,AMZN,SOFR,0.05,-0.01,0.04,0.05,0.15,868.0,,,,,,,,,,,,,15.97,,,,134.45,134.64,132.93,133.41,130.28,"68,711,000",175.38,176.24,171.54,172.45,172.45,"76,640,000",,,
2021-06-25,0.17482517482517482,AMZN,SOFR,0.05,0.0,0.04,0.06,0.15,850.0,,,,,,,,,,,,,15.62,,,,133.46,133.89,132.81,133.11,129.99,"70,783,700",173.2,173.24,169.71,170.07,170.07,"78,820,000",,,
2021-06-26,0.7560975609756098,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-27,0.8571428571428571,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-28,0.807909604519774,AMZN,SOFR,0.05,-0.01,0.04,0.05,0.15,853.0,,,,,,,,,,,,,15.76,,,,133.41,135.25,133.35,134.78,131.62,"62,111,300",170.8,172.4,170.68,172.19,172.19,"44,856,000",,,
2021-06-29,0.6737588652482269,AMZN,SOFR,0.05,-0.02,0.02,0.05,0.15,850.0,,,,,,,,,,,,,16.02,,,,134.8,136.49,134.35,136.33,133.13,"64,556,100",171.94,172.8,171.15,172.41,172.41,"41,968,000",,,
2021-06-30,0.6894409937888198,AMZN,SOFR,0.05,-0.02,0.03,0.05,0.15,871.0,,,,,,,,,,,,,15.83,,,,136.17,137.41,135.87,136.96,133.75,"63,261,400",172.05,173.58,171.75,172.01,172.01,"48,080,000",,,
2021-07-01,0.6081081081081081,AMZN,SOFR,0.05,0.0,0.04,0.06,0.15,938.0,,,,,,,,,,,,8731.0,15.48,,,,136.6,137.33,135.76,137.27,134.05,"52,485,800",171.73,172.85,170.47,171.65,171.65,"40,742,000",,,
2021-07-02,0.7951807228915663,AMZN,SOFR,0.05,0.0,0.05,0.06,0.15,910.0,,,,,,,,,,,,,15.07,,,,137.9,140.0,137.75,139.96,136.68,"78,852,600",172.58,175.59,171.85,175.55,175.55,"63,388,000",,,
2021-07-03,0.9344262295081968,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-04,0.896551724137931,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-05,0.7454545454545455,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-06,0.8421052631578947,AMZN,SOFR,0.05,0.0,0.05,0.06,0.15,934.0,,,,,,,,,,,,,16.44,,,,140.07,143.15,140.07,142.02,138.69,"108,181,800",176.51,184.27,176.45,183.79,183.79,"134,896,000",,,
2021-07-07,0.8076923076923077,AMZN,SOFR,0.05,0.0,0.05,0.06,0.15,905.0,,,,,,,,,,,,,16.2,,,,143.54,144.89,142.66,144.57,141.18,"104,911,600",185.87,186.71,183.95,184.83,184.83,"106,562,000",,,
2021-07-08,0.7683923705722071,AMZN,SOFR,0.05,0.01,0.05,0.06,0.15,874.0,,,,,,,,,,,,,19.0,,,,141.58,144.06,140.67,143.24,139.88,"105,575,500",182.18,188.0,181.06,186.57,186.57,"103,612,000",,,
2021-07-09,0.7584158415841584,AMZN,SOFR,0.05,0.0,0.04,0.05,0.15,911.0,,,,,,,,,,,,,16.18,,,,142.75,145.65,142.65,145.11,141.71,"99,890,800",186.13,187.4,184.67,185.97,185.97,"74,964,000",,,
2021-07-10,0.8529411764705882,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-11,0.7590361445783133,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-12,0.8255813953488372,AMZN,SOFR,0.05,0.01,0.04,0.05,0.15,855.0,,,,,,,,,,,,,16.17,,,,146.21,146.32,144.0,144.5,141.11,"76,299,700",187.2,187.86,184.84,185.93,185.93,"51,432,000",,,
2021-07-13,0.775330396475771,AMZN,SOFR,0.05,0.01,0.04,0.05,0.15,875.0,,,,,,,,,,,,,17.12,,,,144.03,147.46,143.63,145.64,142.23,"100,827,100",185.1,188.65,183.57,183.87,183.87,"76,918,000",,,
2021-07-14,0.7959183673469388,AMZN,SOFR,0.05,0.0,0.04,0.05,0.15,908.0,,,,,,,,,,,,,16.33,,,,148.1,149.57,147.68,149.15,145.65,"127,050,800",185.44,185.88,183.04,184.08,184.08,"65,932,000",,,
2021-07-15,0.6103896103896104,AMZN,SOFR,0.05,0.02,0.05,0.06,0.15,933.0,,,,,,,,,,,,,17.01,,,,149.24,150.0,147.09,148.48,145.0,"106,820,300",184.71,184.77,181.05,181.56,181.56,"63,706,000",,,
2021-07-16,0.5319148936170213,AMZN,SOFR,0.05,0.02,0.04,0.05,0.15,864.0,,,,,,,,,,,,,18.45,,,,148.46,149.76,145.88,146.39,142.96,"93,251,400",181.67,182.3,178.52,178.68,178.68,"80,874,000",,,
2021-07-17,0.7916666666666666,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-18,0.6444444444444445,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-19,0.6111111111111112,AMZN,SOFR,0.05,0.0,0.03,0.05,0.15,888.0,,,,,,,,,,,,,22.5,,,,143.75,144.07,141.67,142.45,139.11,"121,434,600",176.63,177.51,174.96,177.48,177.48,"75,692,000",,,
2021-07-20,0.7111111111111111,AMZN,SOFR,0.05,0.01,0.04,0.05,0.15,855.0,,,,,,,,,,,,,19.73,,,,143.46,147.1,142.96,146.15,142.72,"96,350,000",178.37,179.6,175.9,178.66,178.66,"65,114,000",,,
2021-07-21,0.8055555555555556,AMZN,SOFR,0.05,0.0,0.03,0.05,0.15,913.0,,,,,,,,,,,,,17.91,,,,145.53,146.13,144.63,145.4,141.99,"74,993,500",178.82,179.32,177.18,179.26,179.26,"46,380,000",,,
2021-07-22,0.888,AMZN,SOFR,0.05,0.01,0.04,0.05,0.15,849.0,,,,,,,,,,,,,17.69,,,,145.94,148.2,145.81,146.8,143.36,"77,338,200",179.36,182.0,179.11,181.9,181.9,"65,308,000",,,
2021-07-23,0.8672566371681416,AMZN,SOFR,0.05,0.01,0.04,0.05,0.15,861.0,,,,,,,,,,,,,17.2,,,,147.55,148.72,146.92,148.56,145.08,"71,447,400",182,183.31,181.1,182.83,182.83,"48,726,000",,,
2021-07-24,0.8723404255319149,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-25,0.8873239436619719,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-26,0.873015873015873,AMZN,SOFR,0.05,0.01,0.04,0.05,0.15,881.0,,,,,,,,,,,,,17.58,,,,148.27,149.83,147.7,148.99,145.5,"72,434,100",183.66,185.6,182.36,184.99,184.99,"58,002,000",,,
2021-07-27,0.7421875,AMZN,SOFR,0.05,0.01,0.04,0.05,0.15,874.0,,,,,,,,,,,,,19.36,July,27-28,2021.0,149.12,149.21,145.55,146.77,143.33,"104,818,600",184.93,184.93,179.31,181.32,181.32,"82,638,000",,,
2021-07-28,0.8133333333333334,AMZN,SOFR,0.05,0.01,0.04,0.05,0.15,862.0,,,,,,,,,,,,,18.31,,,,144.81,146.97,142.54,144.98,141.58,"118,931,200",181.69,182.92,180.05,181.52,181.52,"59,988,000",,,
2021-07-29,0.2815941269008915,AMZN,SOFR,0.05,0.01,0.04,0.05,0.15,877.0,,,,,,,,,,,,,17.7,,,,144.69,146.55,144.58,145.64,142.23,"56,699,500",181.39,181.9,179.0,180.0,180.0,"110,400,000",,,
2021-07-30,0.4368131868131868,AMZN,SOFR,0.05,0.0,0.03,0.05,0.15,903.0,,,,,,,,,,,,,18.24,,,,144.38,146.33,144.11,145.86,142.44,"70,440,600",167.4,168.41,165.35,166.38,166.38,"199,312,000",,,
2021-07-31,0.7906976744186046,AMZN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-01,0.7333333333333333,AMZN,,,,,,,,,,,,,,,,,,,8276.0,,,,,,,,,,,,,,,,,,,
2021-08-02,0.6078431372549019,AMZN,SOFR,0.05,0.01,0.05,0.06,0.15,986.0,,,,,,,,,,,,,19.46,,,,146.36,146.95,145.25,145.52,142.11,"62,880,000",167.65,167.95,165.85,166.57,166.57,"67,078,000",,,
2021-08-03,0.7408906882591093,AMZN,SOFR,0.05,0.02,0.05,0.06,0.15,974.0,,,,,,,,,,,,,18.04,,,,145.81,148.04,145.18,147.36,143.91,"64,786,600",167.04,169.55,164.99,168.31,168.31,"83,146,000",,,
2021-08-04,0.7327935222672065,AMZN,SOFR,0.05,0.02,0.05,0.06,0.15,926.0,,,,,,,,,,,,,17.97,,,,147.27,147.79,146.28,146.95,143.51,"56,368,300",168.97,169.44,167.28,167.74,167.74,"43,678,000",,,
2021-08-05,0.7405857740585774,AMZN,SOFR,0.05,,,,,901.0,,,,,,,,,,,2.0,,17.28,,,,146.98,147.84,146.17,147.06,143.61,"46,397,700",167.81,169.45,167.05,168.8,168.8,"48,670,000",,,
2021-08-06,0.625531914893617,AMZN,SOFR,0.05,0.02,0.05,0.06,0.15,891.0,,,,,,,,,,,,,16.15,,,,0.22 Dividend,,,,,,168.75,168.75,166.45,167.25,167.25,"52,752,000",,,
